defaulted,loanid,username,loanapplicationstarteddate,languagecode,age,gender,country,appliedamount,interest,loanduration,education,maritalstatus,nrofdependants,employmentstatus,employmentdurationcurrentemployer,workexperience,occupationarea,homeownershiptype,incometotal,incomefromsalary,incomefromothers,existingliabilities,liabilitiestotal,debttoincome,noofearlierdefaults,noofpreviousloansbeforeloan,amountofpreviousloansbeforeloan,priorrepayments,previousearlyrepaymentsbeforeloan,previousearlyrepaymentscountbeforeloan
0,11D6FC2F-EB27-4D1B-A8C0-AB5D00F7AC1C,BO691693KA,2020-02-10 15:01:00,4,28,0,FI,2594.0,36.68,60,3,-1,,-1,UpTo1Year,,-1,1,2500.0,0.0,0.0,1,150.0,0.0,0,0,0.0,0.0,,0
0,B300EAAD-E4F7-44E6-B4A9-AB5D00F79554,BO321693KA,2020-02-10 15:01:00,4,57,0,FI,2594.0,39.47,36,1,-1,,-1,Retiree,,-1,3,1500.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,70814E58-7991-4A75-93E5-AB5D00F88F2B,BO1472414,2020-02-10 15:04:00,1,43,0,EE,2020.0,47.56,60,5,-1,,-1,UpTo5Years,,-1,3,967.0,0.0,0.0,6,516.72,0.0,0,2,6272.0,592.47,,0
0,C60C0E24-E7C2-4999-B723-AB5D00FC9361,BOK7K94K5,2020-02-10 15:19:00,3,30,0,EE,2232.0,47.57,60,4,-1,,-1,UpTo5Years,,-1,3,516.0,0.0,0.0,1,43.57,0.0,0,1,637.0,79.64999999999998,,0
0,981C30DC-E3CC-4389-BC26-AB5D00FC8AF5,BO4A96214,2020-02-10 15:19:00,6,33,2,ES,4253.0,54.07,60,5,-1,,-1,MoreThan5Years,,-1,2,2600.0,0.0,0.0,1,113.32,0.0,0,1,2126.0,434.84,,0
0,E6C10FB2-F167-4524-B179-AB5D00FD49B0,BO7417915,2020-02-10 15:22:00,1,35,0,EE,4253.0,23.27,60,4,-1,,-1,UpTo1Year,,-1,1,2963.0,0.0,0.0,1,170.0,0.0,0,0,0.0,0.0,,0
0,98257457-01D0-453A-9C14-AB5D00FF41D3,BO274AK57,2020-02-10 15:29:00,1,43,0,EE,1594.0,38.49,48,1,-1,,-1,UpTo1Year,,-1,3,1000.0,0.0,0.0,2,74.21,0.0,0,2,1913.0,228.44,,0
0,4F203294-FBE9-4B59-A00E-AB5D0104659E,BO56A3314,2020-02-10 15:48:00,4,40,0,FI,3321.0,40.16,36,5,-1,,-1,UpTo5Years,,-1,1,2700.0,0.0,0.0,6,1734.9,0.0,0,2,8300.0,1049.06,,0
0,4FC09178-3CCC-45D2-A267-AB5D01045F59,BO5KA293KA,2020-02-10 15:48:00,1,38,1,EE,744.0,17.9,60,1,-1,,-1,UpTo5Years,,-1,1,750.0,0.0,0.0,1,206.0,0.0,0,0,0.0,0.0,,0
0,5F1AA88F-3D23-4D90-993E-AB5D0105C4C8,BOA7A293KA,2020-02-10 15:53:00,1,20,0,EE,531.0,29.22,36,4,-1,,-1,UpTo1Year,,-1,3,1300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,27148191-2A31-4FDD-A89C-AB5D01062577,BO666K714,2020-02-10 15:54:00,4,44,0,FI,1660.0,39.27,36,3,-1,,-1,UpTo5Years,,-1,3,1850.0,0.0,0.0,1,338.34,0.0,0,1,10150.0,1584.5599999999995,,0
0,AE5413E9-D3E6-43F4-9EC5-AB5D01063F7F,BOK9A293KA,2020-02-10 15:54:00,4,37,1,FI,1556.0,17.65,36,3,-1,,-1,MoreThan5Years,,-1,3,1800.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,FFDC0A13-9D4C-4D7F-BCF1-AB5D01071C82,BO4956739,2020-02-10 15:57:00,4,53,0,FI,4150.0,39.82,36,5,-1,,-1,Other,,-1,3,1560.0,0.0,0.0,1,117.58,0.0,0,1,4150.0,577.52,,0
1,4D53BC63-BE09-4835-BE51-AB5D010798F0,BO77A9742,2020-02-10 15:59:00,4,52,0,FI,4150.0,17.54,36,3,-1,,-1,Other,,-1,1,1300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,F57E7690-5636-4FCB-A444-AB5D0108363A,BO1A9K966,2020-02-10 16:01:00,6,48,0,ES,3189.0,25.12,60,4,-1,,-1,UpTo5Years,,-1,3,1243.0,0.0,0.0,0,0.0,0.0,0,1,2126.0,2282.7700000000004,,0
0,9D9E6A8A-A488-4642-9E70-AB5D01086D27,BO55277K4,2020-02-10 16:02:00,4,57,0,FI,4150.0,39.86,36,3,-1,,-1,MoreThan5Years,,-1,1,1800.0,0.0,0.0,1,184.45,0.0,0,1,4150.0,700.9100000000002,,0
0,E0A41370-BB84-4817-8DF5-AB5D01097B52,BO46K41K4,2020-02-10 16:06:00,4,64,0,FI,622.0,37.98,48,3,-1,,-1,Retiree,,-1,3,1040.0,0.0,0.0,2,407.75,0.0,0,2,11263.0,1728.25,,0
0,A8132948-BDFB-43F0-BB98-AB5D0109C6FD,BOK51293KA,2020-02-10 16:07:00,4,32,1,FI,518.0,37.07,60,3,-1,,-1,UpTo1Year,,-1,3,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,18A6B9D4-75C4-48F4-B437-AB5D010AB306,BO941A7A2,2020-02-10 16:11:00,4,65,1,FI,1245.0,39.83,36,5,-1,,-1,Retiree,,-1,3,1400.0,0.0,0.0,0,0.0,0.0,0,1,2020.0,2378.25,,0
0,0EE81B2C-1525-4C3F-9741-AB5D010CFFEF,BO27743A5,2020-02-10 16:19:00,2,24,0,EE,1063.0,21.4,12,4,-1,,-1,MoreThan5Years,,-1,1,1200.0,0.0,0.0,2,314.08,0.0,0,1,1594.0,171.0,,0
1,18C88CF8-2467-4E23-B8CD-AB5D010D48F4,BO63A973KA,2020-02-10 16:20:00,4,31,0,FI,518.0,39.62,36,3,-1,,-1,UpTo1Year,,-1,3,2300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,F730F81E-447B-4426-9ABF-AB5D010DA652,BO973473KA,2020-02-10 16:21:00,4,28,0,FI,1556.0,36.73,60,3,-1,,-1,Other,,-1,3,1200.0,0.0,0.0,1,300.0,0.0,0,0,0.0,0.0,,0
0,B9F4C2A7-A54A-4550-9E65-AB5D01105ABD,BO5642675,2020-02-10 16:31:00,3,23,0,EE,4253.0,37.56,60,4,-1,,-1,UpTo5Years,,-1,2,1160.0,0.0,0.0,1,450.0,0.0,0,1,4253.0,4326.129999999999,,0
0,550F4226-7FAF-4FC3-B12A-AB5D01114719,BO672613KA,2020-02-10 16:34:00,4,48,0,FI,518.0,17.58,36,1,-1,,-1,Retiree,,-1,8,1008.0,0.0,0.0,2,500.0,0.0,0,0,0.0,0.0,,0
0,5E564243-ECFF-4B0B-81B8-AB5D0113CCFA,BO4931164,2020-02-10 16:44:00,4,31,0,FI,4150.0,36.75,60,3,-1,,-1,UpTo5Years,,-1,1,1855.0,0.0,0.0,5,1120.0,0.0,0,0,0.0,0.0,,0
0,670B1A04-E33D-41C2-8C59-AB5D0115BAD4,BO65A5233,2020-02-10 16:51:00,4,52,0,FI,622.0,39.57,36,3,-1,,-1,MoreThan5Years,,-1,10,2800.0,0.0,0.0,2,389.05,0.0,0,2,11291.0,1814.3,,0
0,BF3DD931-143D-44CC-9F61-AB5D0116A0C3,marlleenm,2020-02-10 16:54:00,1,27,1,EE,2658.0,41.29,36,5,-1,,-1,UpTo1Year,,-1,10,1200.0,0.0,0.0,1,200.0,0.0,0,0,0.0,0.0,,0
0,A8C1E3B2-54D9-4383-97A6-AB5D01176848,BO12A2423,2020-02-10 16:57:00,1,22,0,EE,2126.0,33.1,18,1,-1,,-1,UpTo1Year,,-1,2,1500.0,0.0,0.0,1,190.29,0.0,0,1,4253.0,501.77,,0
0,D5319A6F-02A5-4F9C-BB29-AB5D01186F04,BO17K993KA,2020-02-10 17:01:00,1,18,1,EE,531.0,27.67,36,3,-1,,-1,Other,,-1,1,600.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,D45BE5CE-F863-4533-BDAF-AB5D011AABF8,BO2266K44,2020-02-10 17:09:00,1,60,1,EE,7442.0,45.34,60,3,-1,,-1,MoreThan5Years,,-1,1,960.0,0.0,0.0,1,12.61,0.0,0,1,531.0,41.03,,0
1,6B6121AA-6E99-4239-880C-AB5D011ECBB2,BO2KK4A46,2020-02-10 17:24:00,6,29,0,ES,4253.0,43.3,60,5,-1,,-1,UpTo1Year,,-1,2,1050.0,0.0,0.0,4,351.7,0.0,0,2,4252.0,753.4700000000001,,0
0,04AE0F99-56A6-4EC8-8E99-AB5D01208CDD,BO79674K3,2020-02-10 17:30:00,1,31,0,EE,531.0,25.46,60,4,-1,,-1,UpTo5Years,,-1,3,1000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,A1BFFAB1-D84E-42BF-BB4C-AB5D0123B469,BOK52993KA,2020-02-10 17:42:00,6,57,2,ES,531.0,76.76,60,5,-1,,-1,MoreThan5Years,,-1,8,2000.0,0.0,0.0,1,370.0,0.0,0,0,0.0,0.0,,0
0,744E00DA-BE8B-4749-848A-AB5D0124BF97,BO239993KA,2020-02-10 17:45:00,1,23,0,EE,4253.0,24.58,60,5,-1,,-1,UpTo1Year,,-1,3,1450.0,0.0,0.0,1,40.0,0.0,0,0,0.0,0.0,,0
0,3C5FBD76-3FDF-41AE-96EC-AB5D0124EC0B,BO57K6664,2020-02-10 17:46:00,2,36,1,EE,1594.0,31.25,48,5,-1,,-1,MoreThan5Years,,-1,8,500.0,0.0,0.0,2,77.45,0.0,0,1,531.0,59.36999999999999,,0
1,14B8D48A-B157-4D82-8E5D-AB5D012B0058,BO671A235,2020-02-10 18:08:00,6,46,2,ES,2126.0,43.3,60,4,-1,,-1,MoreThan5Years,,-1,1,1785.0,0.0,0.0,2,169.32,0.0,0,1,2126.0,222.4,,0
0,18079D9D-07E1-4B82-BE63-AB5D012B8AA0,BO42139AKA,2020-02-10 18:10:00,1,25,0,EE,2126.0,25.45,36,1,-1,,-1,UpTo1Year,,-1,3,2500.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,B2137212-0678-4905-BA71-AB5D012C356E,BO23K493KA,2020-02-10 18:13:00,4,40,0,FI,4150.0,37.06,60,3,-1,,-1,MoreThan5Years,,-1,3,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,6402F0FD-7AB6-48B9-BFC1-AB5D0133AA0F,BO737493KA,2020-02-10 18:40:00,4,65,1,FI,2075.0,36.65,60,1,-1,,-1,Retiree,,-1,1,1230.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,130966E0-8CEA-4028-92C2-AB5D013476C1,BO595A4A6,2020-02-10 18:43:00,1,43,1,EE,4253.0,17.15,60,4,-1,,-1,MoreThan5Years,,-1,1,1150.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,BC39FB04-1BB1-47A2-89E2-AB5D0134BCAC,BO41K72A3,2020-02-10 18:44:00,4,53,1,FI,1556.0,36.73,60,1,-1,,-1,MoreThan5Years,,-1,1,3700.0,0.0,0.0,3,869.0,0.0,0,0,0.0,0.0,,0
0,4F6E4E48-268E-4114-A489-AB5D0135CB46,BO969K656,2020-02-10 18:47:00,1,18,0,EE,531.0,44.42,60,1,-1,,-1,UpTo1Year,,-1,2,650.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,A160C9ED-6385-4AE8-87CA-AB5D013611AE,BO6349744,2020-02-10 18:48:00,1,31,1,EE,3189.0,21.42,60,1,-1,,-1,UpTo5Years,,-1,3,1200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,C84BFB33-F524-4911-A762-AB5D0137B743,BO432493KA,2020-02-10 18:54:00,4,54,1,FI,3113.0,17.1,60,1,-1,,-1,UpTo1Year,,-1,3,1700.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,E840E2C0-2EF5-4422-A92B-AB5D01382E6F,BO962493KA,2020-02-10 18:56:00,1,50,1,EE,531.0,14.55,12,4,-1,,-1,UpTo1Year,,-1,1,1200.0,0.0,0.0,1,160.0,0.0,0,0,0.0,0.0,,0
1,50B04F20-6300-47CF-AD69-AB5D013B2851,BO2694KAKA,2020-02-10 19:07:00,6,27,2,ES,531.0,76.91,60,5,-1,,-1,UpTo5Years,,-1,3,1212.03,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,4347C5B0-9D21-4320-95B9-AB5D013C0B04,BO3A22212,2020-02-10 19:10:00,4,32,1,FI,4150.0,36.49,60,3,-1,,-1,Other,,-1,1,1900.0,0.0,0.0,3,725.0,0.0,0,0,0.0,0.0,,0
0,837F99BC-9C1D-4975-8DF9-AB5D013C41D0,BO2126635,2020-02-10 19:11:00,6,22,2,ES,2977.0,75.75,36,4,-1,,-1,UpTo5Years,,-1,2,1200.0,0.0,0.0,2,73.58,0.0,0,1,2126.0,127.98,,0
0,BE5A1377-E527-4150-81AA-AB5D013C20E7,BO614493KA,2020-02-10 19:11:00,4,58,0,FI,518.0,39.62,36,3,-1,,-1,Other,,-1,3,980.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,CFA42085-C071-4FFA-8D2E-AB5D013C216C,BO474493KA,2020-02-10 19:11:00,1,37,0,EE,2126.0,17.15,60,3,-1,,-1,MoreThan5Years,,-1,3,891.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,AFBED92D-00DF-4629-9D3E-AB5D013D97EE,BO3229412,2020-02-10 19:16:00,4,69,0,FI,4150.0,36.66,60,1,-1,,-1,Retiree,,-1,3,1487.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,AF6B34EC-BC81-49F6-BC33-AB5D01404A37,BO76K593KA,2020-02-10 19:26:00,1,22,0,EE,1169.0,19.56,60,1,-1,,-1,UpTo1Year,,-1,3,900.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,A4B3DC2C-DA99-437C-9FE9-AB5D014F3CC3,BO536KA54,2020-02-10 20:20:00,1,34,0,EE,6273.0,11.4,60,4,-1,,-1,UpTo1Year,,-1,1,1500.0,0.0,0.0,3,299.26,0.0,0,1,4253.0,257.0,,0
1,9ED8A560-E503-460E-B6CC-AB5D0154923C,BO2613554,2020-02-10 20:39:00,4,27,1,FI,3113.0,39.95,36,3,-1,,-1,UpTo5Years,,-1,3,1800.0,0.0,0.0,1,138.35,0.0,0,1,3113.0,377.0,,0
0,60EBD805-151D-4533-BFA4-AB5D0158D57B,BO543K43KA,2020-02-10 20:55:00,3,45,1,EE,3721.0,27.17,60,4,-1,,-1,UpTo1Year,,-1,1,1300.0,0.0,0.0,1,400.0,0.0,0,0,0.0,0.0,,0
0,CE078FF3-C39C-443A-A85C-AB5D015B0BEB,BO4A194K1,2020-02-10 21:03:00,1,65,1,EE,531.0,45.91,60,3,-1,,-1,Retiree,,-1,1,400.0,0.0,0.0,3,168.02,0.0,0,2,3614.0,600.38,,0
0,95BD9C5E-CB71-4FAF-967C-AB5D015E1476,BO2A2K43KA,2020-02-10 21:14:00,4,69,0,FI,4150.0,40.0,36,4,-1,,-1,Retiree,,-1,1,2600.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,D5D67897-2A9B-476C-B5E2-AB5D0167CABE,BO5542KK4,2020-02-10 21:49:00,4,38,0,FI,4150.0,36.74,60,3,-1,,-1,MoreThan5Years,,-1,1,22000.0,0.0,0.0,2,1238.34,0.0,0,1,4150.0,684.7800000000002,,0
1,7EBF46C5-FB4C-466F-8C43-AB5D016B9C39,BO36AA43KA,2020-02-10 22:03:00,1,18,0,EE,531.0,39.42,36,4,-1,,-1,UpTo1Year,,-1,10,830.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,B7BC9630-8221-40F5-9D65-AB5D016D8927,BO579K149,2020-02-10 22:10:00,4,63,1,FI,4150.0,39.24,36,3,-1,,-1,MoreThan5Years,,-1,1,1550.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,C7565E90-2B89-4C91-BECE-AB5D016E8194,BO693A43KA,2020-02-10 22:14:00,1,19,0,EE,531.0,21.42,36,4,-1,,-1,UpTo1Year,,-1,1,830.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,6942D5E3-297A-459F-8E1D-AB5D01761851,BO767K757,2020-02-10 22:42:00,4,45,0,FI,4150.0,40.16,36,3,-1,,-1,UpTo5Years,,-1,3,3000.0,0.0,0.0,1,300.0,0.0,0,0,0.0,0.0,,0
0,A6C0543D-3C65-4485-B1B9-AB5D017AC90E,BO935A471,2020-02-10 22:59:00,4,37,1,FI,4150.0,40.21,36,3,-1,,-1,MoreThan5Years,,-1,3,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,87292AED-AB33-4EDB-9A0E-AB5D017D7E48,BO192A439,2020-02-10 23:08:00,6,32,2,ES,3189.0,22.35,36,4,-1,,-1,MoreThan5Years,,-1,2,1300.0,0.0,0.0,3,394.81,0.0,0,2,6378.0,1295.4699999999998,,0
0,65231EC1-021B-47AE-A4F5-AB5D017E1F8D,BO691A9K9,2020-02-10 23:11:00,6,29,2,ES,4253.0,51.28,60,4,-1,,-1,MoreThan5Years,,-1,2,1300.0,0.0,0.0,2,302.29,0.0,0,2,6378.0,1548.96,,0
0,DDD32EE3-6721-4683-81F5-AB5D0183FB1E,BO3767KA4,2020-02-10 23:32:00,6,40,2,ES,531.0,76.87,60,5,-1,,-1,MoreThan5Years,,-1,8,1969.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,95045D82-3205-4880-A8AD-AB5D01880F1E,BO4K2K679,2020-02-10 23:47:00,6,59,2,ES,2870.0,25.12,60,5,-1,,-1,MoreThan5Years,,-1,1,2660.0,0.0,0.0,3,358.94,0.0,0,3,8503.0,1146.01,,0
0,419ED1FD-5590-4A21-B955-AB5E0003D9D6,BO9646757,2020-02-11 00:14:00,4,65,1,FI,1141.0,39.87,36,3,-1,,-1,Retiree,,-1,3,1250.0,0.0,0.0,2,530.53,0.0,0,1,10150.0,703.71,,0
0,220D68B7-478F-490E-974B-AB5E0007780D,BO7463441,2020-02-11 00:27:00,6,35,0,ES,4253.0,18.08,60,5,-1,,-1,MoreThan5Years,,-1,8,1200.0,0.0,0.0,2,156.57,0.0,0,3,5208.0,1876.55,,0
0,2BF13FDB-555B-453B-879C-AB5E000CC445,BOKA15K29,2020-02-11 00:46:00,6,22,2,ES,1701.0,29.58,36,4,-1,,-1,UpTo1Year,,-1,3,1000.0,0.0,0.0,0,0.0,0.0,0,1,1485.0,1553.01,,0
0,3696B2FA-D8B8-4413-AA9E-AB5E0011A919,BO2K2644A,2020-02-11 01:04:00,1,30,1,EE,956.0,46.83,60,3,-1,,-1,UpTo5Years,,-1,1,900.0,0.0,0.0,3,587.08,0.0,0,1,4253.0,91.01,,1
0,3C2BAEFD-72AC-4D76-A0F9-AB5E00151ED7,BO7512639,2020-02-11 01:16:00,6,34,2,ES,3189.0,78.74,36,4,-1,,-1,MoreThan5Years,,-1,10,1150.0,0.0,0.0,2,287.69,0.0,0,2,5314.0,797.52,,0
0,34F5AABC-20D0-4F85-9968-AB5E0029A4B6,BO2159439,2020-02-11 02:31:00,6,31,2,ES,531.0,62.05,60,4,-1,,-1,MoreThan5Years,,-1,2,985.0,0.0,0.0,3,418.32,0.0,0,3,10631.0,1365.12,,0
0,81099EEF-7FD1-4B5A-BEE0-AB5E002E73D8,BO43K23K4,2020-02-11 02:49:00,6,38,2,ES,1594.0,25.12,60,4,-1,,-1,MoreThan5Years,,-1,2,1000.0,0.0,0.0,3,355.0,0.0,0,1,2126.0,2320.15,,0
0,F4CBECB4-C50C-4CE5-AD63-AB5E004DAA4E,BO157461,2020-02-11 04:42:00,4,33,0,FI,3217.0,40.12,36,1,-1,,-1,UpTo1Year,,-1,10,2300.0,0.0,0.0,2,303.45,0.0,0,2,8300.0,874.1,,0
0,941EBE95-87BA-4000-84A5-AB5E00542E92,BO7K4143KA,2020-02-11 05:06:00,4,50,1,FI,2490.0,17.64,36,5,-1,,-1,UpTo5Years,,-1,3,2100.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,04D25A7C-97BC-4E87-9B03-AB5E0056402F,BO219A2A2,2020-02-11 05:14:00,4,49,1,FI,3321.0,39.6,36,1,-1,,-1,Other,,-1,1,1984.0,0.0,0.0,2,368.9,0.0,0,2,8300.0,1092.87,,0
0,BE2AA88A-E2A6-4F40-B4F8-AB5E00588A06,BO7477A63,2020-02-11 05:22:00,1,34,1,EE,956.0,41.84,24,5,-1,,-1,UpTo5Years,,-1,1,2100.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,B51D45F0-7256-4EA7-B290-AB5E005C6B7F,BOA54143KA,2020-02-11 05:36:00,4,48,1,FI,1660.0,40.25,36,3,-1,,-1,UpTo5Years,,-1,3,2100.0,0.0,0.0,1,360.0,0.0,0,0,0.0,0.0,,0
0,490D6A77-4436-46BC-8B31-AB5E00632C4C,BO175143KA,2020-02-11 06:01:00,4,50,0,FI,518.0,36.74,60,3,-1,,-1,Other,,-1,1,1600.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,1ADE7F17-7E9A-4E5E-AAC9-AB5E0072C49D,BOK265562,2020-02-11 06:57:00,6,24,0,ES,4253.0,18.08,60,4,-1,,-1,UpTo5Years,,-1,2,1300.0,0.0,0.0,3,394.57,0.0,0,2,6379.0,648.71,,0
0,0B62873B-F394-463E-82B3-AB5E0072F4AE,BO767613KA,2020-02-11 06:58:00,1,20,1,EE,531.0,28.65,48,3,-1,,-1,UpTo1Year,,-1,1,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,B2189761-5CE8-4447-872C-AB5E007CBF73,BOK3A743KA,2020-02-11 07:34:00,4,33,1,FI,4150.0,39.67,36,5,-1,,-1,UpTo1Year,,-1,1,2100.0,0.0,0.0,2,175.0,0.0,0,0,0.0,0.0,,0
0,FB7BF92C-5DC1-4529-A933-AB5E007CD984,BO11A743KA,2020-02-11 07:34:00,4,54,1,FI,2594.0,40.25,36,3,-1,,-1,MoreThan5Years,,-1,8,2200.0,0.0,0.0,3,700.0,0.0,0,0,0.0,0.0,,0
0,F8085AFD-8CED-4511-8CA3-AB5E0087EAB7,BO393743KA,2020-02-11 08:14:00,4,37,1,FI,518.0,42.21,9,4,-1,,-1,MoreThan5Years,,-1,1,2500.0,0.0,0.0,1,570.0,0.0,0,0,0.0,0.0,,0
0,42569B27-0591-410C-918B-AB5E008961E0,BO556KA55,2020-02-11 08:20:00,4,53,0,FI,3113.0,17.91,36,3,-1,,-1,MoreThan5Years,,-1,8,2200.0,0.0,0.0,4,1430.0,0.0,0,0,0.0,0.0,,0
0,AC9B2734-062E-4DB8-A9F8-AB5E0089F605,BO7617AA4,2020-02-11 08:22:00,4,39,0,FI,518.0,39.95,36,3,-1,,-1,Other,,-1,2,790.0,0.0,0.0,2,400.0,0.0,0,0,0.0,0.0,,0
0,A17BDDBD-4024-44E0-861F-AB5E008A8F57,BOK71743KA,2020-02-11 08:24:00,1,58,0,EE,1275.0,17.53,12,4,-1,,-1,MoreThan5Years,,-1,10,1200.0,0.0,0.0,2,277.0,0.0,0,0,0.0,0.0,,0
0,911E0E64-945E-4750-81C1-AB5E008F548A,BO547743KA,2020-02-11 08:41:00,1,40,1,EE,4253.0,15.29,36,4,-1,,-1,MoreThan5Years,,-1,8,2400.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,A1D8A760-3A66-439A-A232-AB5E009229C1,BO6321756,2020-02-11 08:52:00,4,56,1,FI,4150.0,37.02,60,5,-1,,-1,MoreThan5Years,,-1,1,10000.0,0.0,0.0,2,121.46,0.0,0,1,2594.0,314.14,,0
0,03D2E5A2-47DE-4ABB-9751-AB5E0094E46A,BO5K2743KA,2020-02-11 09:02:00,1,22,0,EE,531.0,29.41,12,4,-1,,-1,UpTo5Years,,-1,2,950.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,15FA9B0D-952F-4DCF-BDB2-AB5E00963117,BO175K315,2020-02-11 09:06:00,6,45,2,ES,3189.0,29.75,36,5,-1,,-1,UpTo5Years,,-1,8,1500.0,0.0,0.0,1,113.32,0.0,0,1,2126.0,182.63,,0
1,43CC2D83-91E8-4723-8B52-AB5E0097A7FD,BO3K77315,2020-02-11 09:12:00,6,32,2,ES,1807.0,31.62,36,4,-1,,-1,Retiree,,-1,8,996.0,0.0,0.0,2,169.24,0.0,0,1,2126.0,99.68,,0
0,6E8B5480-01FB-45A4-A5C9-AB5E009FF478,BO9KAK514,2020-02-11 09:42:00,6,37,2,ES,2126.0,18.25,60,4,-1,,-1,MoreThan5Years,,-1,3,1250.0,0.0,0.0,2,179.89,0.0,0,2,4252.0,536.5500000000002,,0
0,48237825-E6AD-4CFD-A6B8-AB5E00A02DFE,BOKK5743KA,2020-02-11 09:43:00,4,62,1,FI,518.0,39.46,36,1,-1,,-1,Retiree,,-1,1,1024.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,E3886FB8-D915-484F-9EF8-AB5E00A145BF,BO197K799,2020-02-11 09:47:00,4,44,0,FI,4150.0,36.67,60,3,-1,,-1,UpTo1Year,,-1,1,1950.0,0.0,0.0,7,1073.41,0.0,0,1,6375.0,1200.47,,0
0,FD6976AA-8845-4FC3-B10B-AB5E00A4228B,BO3113K77,2020-02-11 09:57:00,6,36,0,ES,4253.0,25.12,60,4,-1,,-1,UpTo5Years,,-1,8,1530.0,0.0,0.0,4,233.32,0.0,0,1,2126.0,219.12,,0
0,50571E26-380B-4216-A7F0-AB5E00A503F6,BO32576AKA,2020-02-11 10:00:00,4,36,1,FI,4150.0,37.11,60,5,-1,,-1,MoreThan5Years,,-1,3,1890.0,0.0,0.0,2,762.0,0.0,0,0,0.0,0.0,,0
0,4FFAF9E3-8268-4722-887B-AB5E00A5DC45,BO6954677,2020-02-11 10:03:00,1,50,0,EE,2977.0,30.82,36,3,-1,,-1,Other,,-1,2,540.0,0.0,0.0,1,153.71,0.0,0,1,4250.0,701.3600000000001,,0
0,E4D281B7-FEB5-4508-AC87-AB5E00A61B7A,BO7913A94,2020-02-11 10:04:00,3,45,0,FI,4150.0,40.2,36,3,-1,,-1,UpTo1Year,,-1,10,2900.0,0.0,0.0,1,184.45,0.0,0,1,4150.0,541.8199999999998,,0
0,FA11F49F-DA14-4FD4-8CDD-AB5E00A73EAF,BO476K115,2020-02-11 10:08:00,6,29,2,ES,531.0,54.25,36,4,-1,,-1,UpTo1Year,,-1,10,950.0,0.0,0.0,4,1690.28,0.0,0,1,531.0,51.92,,0
0,72DF1931-F1EB-41DA-9B36-AB5E00A8BB49,BO46A643KA,2020-02-11 10:14:00,4,46,1,FI,3113.0,36.77,60,5,-1,,-1,MoreThan5Years,,-1,1,1800.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,F0B71C0E-A2BA-49AD-B1C9-AB5E00AC0D2C,BO7A75A36,2020-02-11 10:26:00,4,42,1,FI,4150.0,36.92,60,3,-1,,-1,MoreThan5Years,,-1,1,3900.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
1,B2D050AE-F12C-4041-A926-AB5E00AC65B4,BO3K43579,2020-02-11 10:27:00,6,44,2,ES,531.0,76.9,60,5,-1,,-1,MoreThan5Years,,-1,2,900.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
